,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
9131,2020-06-21,"Oh, shut up. I'm so sick of listening to your drivel. We have REAL LIVES, problems, injuries, illnesses, consequences FOR YOUR ACTIONS. #LetUsGoTrump
#FreeThePeople #TaxTheHellOutOfThem
#PeopleOverProfits
#EndCorporateWelfare
#FathersAgainstTrump
#BlackLivesMatter 
#FreePeople https://t.co/DchrqwsQdW",oh shut im sick listening drivel real lives problems injuries illnesses consequences actions ,1,en,"['shut', 'sick', 'listening', 'drivel', 'real', 'lives', 'problems', 'injuries', 'illnesses', 'consequences', 'actions']","[('shut', 'NN'), ('sick', 'JJ'), ('listening', 'VBG'), ('drivel', 'JJ'), ('real', 'JJ'), ('lives', 'NNS'), ('problems', 'NNS'), ('injuries', 'NNS'), ('illnesses', 'NNS'), ('consequences', 'NNS'), ('actions', 'NNS')]", shut sick listen drivel real life problem injury illness consequence action,0.6925569
9132,2020-06-21,"Milwaukee's Black Is Beautiful Ride crosses the 16th St. Bridge to the South Side. The 16-mile bike ride is making its way to the North, South, East, and West sides of the most segregated city in America. 

#blacklivesmatter #Blackisbeautiful https://t.co/hE9mBPctTD",milwaukees black beautiful ride crosses th st bridge south side mile bike ride making way north south east west sides segregated city america ,1,en,"['milwaukees', 'black', 'beautiful', 'ride', 'crosses', 'bridge', 'south', 'side', 'mile', 'bike', 'ride', 'making', 'way', 'north', 'south', 'east', 'west', 'sides', 'segregated', 'city', 'america']","[('milwaukees', 'NNS'), ('black', 'JJ'), ('beautiful', 'JJ'), ('ride', 'NN'), ('crosses', 'NNS'), ('bridge', 'VBP'), ('south', 'JJ'), ('side', 'NN'), ('mile', 'IN'), ('bike', 'NN'), ('ride', 'NN'), ('making', 'VBG'), ('way', 'NN'), ('north', 'JJ'), ('south', 'JJ'), ('east', 'JJ'), ('west', 'NN'), ('sides', 'NNS'), ('segregated', 'VBD'), ('city', 'NN'), ('america', 'NN')]", milwaukee black beautiful ride cross bridge south side mile bike ride make way north south east west side segregate city america,0.24147609
9133,2020-06-21,"#BlackLivesMatter
#Resisters 

How a Negative COVID-19 Test Can Mislead https://t.co/tISxVOTDAn https://t.co/oMc9fApDKS",negative covid test mislead ,1,en,"['negative', 'covid', 'test', 'mislead']","[('negative', 'JJ'), ('covid', 'JJ'), ('test', 'NN'), ('mislead', 'NN')]", negative covid test mislead,0.18111496
9134,2020-06-21,"There are athletes who are performative with their support of #BlackLivesMatter and fighting against racism and injustice, and then there's Maya Moore. She's in the pantheon with Muhammed Ali, Bill Russell, Kareem, and Kaep. https://t.co/3bzL9nrQGU",athletes performative support fighting racism injustice theres maya moore shes pantheon muhammed ali bill russell kareem kaep ,1,en,"['athletes', 'performative', 'support', 'fighting', 'racism', 'injustice', 'theres', 'maya', 'moore', 'shes', 'pantheon', 'muhammed', 'ali', 'bill', 'russell', 'kareem', 'kaep']","[('athletes', 'NNS'), ('performative', 'JJ'), ('support', 'NN'), ('fighting', 'VBG'), ('racism', 'NN'), ('injustice', 'NN'), ('theres', 'NNS'), ('maya', 'VBP'), ('moore', 'RB'), ('shes', 'NNS'), ('pantheon', 'NN'), ('muhammed', 'VBD'), ('ali', 'JJ'), ('bill', 'NN'), ('russell', 'VB'), ('kareem', 'CD'), ('kaep', 'NNS')]", athlete performative support fight racism injustice there maya moore shes pantheon muhammed ali bill russell kareem kaep,0.3892532
9135,2020-06-21,"#BlackLivesMatter See, here's the problem. When black men murder other black men (and the occasional baby) on a daily basis in Chicago, it seems weak as a rallying call. https://t.co/XRVLNltNMY",see heres problem black men murder black men occasional baby daily basis chicago seems weak rallying call ,1,en,"['see', 'heres', 'problem', 'black', 'men', 'murder', 'black', 'men', 'occasional', 'baby', 'daily', 'basis', 'chicago', 'seems', 'weak', 'rallying', 'call']","[('see', 'NN'), ('heres', 'VBZ'), ('problem', 'NN'), ('black', 'JJ'), ('men', 'NNS'), ('murder', 'VBP'), ('black', 'JJ'), ('men', 'NNS'), ('occasional', 'JJ'), ('baby', 'NNS'), ('daily', 'JJ'), ('basis', 'NN'), ('chicago', 'NN'), ('seems', 'VBZ'), ('weak', 'JJ'), ('rallying', 'VBG'), ('call', 'NN')]", see heres problem black men murder black men occasional baby daily basis chicago seem weak rally call,0.7859351
9136,2020-06-21,"@BrettEverest It seems that racist bullying and attacks are a worldwide problem.

BLM has done absolutely nothing to calm the situation.

BLM is itself inciting racial hated.

The damage is done.

#BlackLivesMatter
#Blacklivesdontmatteranymorethanwhitelives",seems racist bullying attacks worldwide problem blm done absolutely nothing calm situation blm inciting racial hated damage done ,1,en,"['seems', 'racist', 'bullying', 'attacks', 'worldwide', 'problem', 'blm', 'done', 'absolutely', 'nothing', 'calm', 'situation', 'blm', 'inciting', 'racial', 'hated', 'damage', 'done']","[('seems', 'VBZ'), ('racist', 'NN'), ('bullying', 'VBG'), ('attacks', 'NNS'), ('worldwide', 'VBP'), ('problem', 'NN'), ('blm', 'NN'), ('done', 'VBN'), ('absolutely', 'RB'), ('nothing', 'NN'), ('calm', 'JJ'), ('situation', 'NN'), ('blm', 'NN'), ('inciting', 'VBG'), ('racial', 'JJ'), ('hated', 'VBN'), ('damage', 'NN'), ('done', 'VBN')]", seem racist bully attack worldwide problem blm do absolutely nothing calm situation blm incite racial hat damage do,0.54634994
9137,2020-06-21,"Soooo... I think you all need to meet ny new ocs- Amar and Kiara
They are like REALLY into eacho other but 🤫 they need to figure it out
#Girlfriends #LGBT #PrideMonth #PRIDE2020 #BLM #BlackLivesMatter https://t.co/GD2ClbERVH",soooo think need meet ny new ocs amar kiara like really eacho need figure ,1,en,"['soooo', 'think', 'need', 'meet', 'new', 'ocs', 'amar', 'kiara', 'like', 'really', 'eacho', 'need', 'figure']","[('soooo', 'NN'), ('think', 'VBP'), ('need', 'MD'), ('meet', 'VB'), ('new', 'JJ'), ('ocs', 'NNS'), ('amar', 'VBP'), ('kiara', 'NNS'), ('like', 'IN'), ('really', 'RB'), ('eacho', 'JJ'), ('need', 'NN'), ('figure', 'NN')]", soooo think need meet new ocs amar kiara like really eacho need figure,0.069060445
9138,2020-06-21,"I am a correction officer. I am pro-police. But #BlackLivesMatter. I am married to a black queen. We have a black son. He will have difficulties his white friends will not. We can't be stuck in our ways. #WhitePrivilege is real. But there are good police. Let's talk, not fight.",correction officer propolice married black queen black son difficulties white friends cant stuck ways real good police lets talk fight ,1,en,"['correction', 'officer', 'propolice', 'married', 'black', 'queen', 'black', 'son', 'difficulties', 'white', 'friends', 'cant', 'stuck', 'ways', 'real', 'good', 'police', 'lets', 'talk', 'fight']","[('correction', 'NN'), ('officer', 'NN'), ('propolice', 'NN'), ('married', 'VBD'), ('black', 'JJ'), ('queen', 'JJ'), ('black', 'JJ'), ('son', 'NN'), ('difficulties', 'NNS'), ('white', 'JJ'), ('friends', 'NNS'), ('cant', 'JJ'), ('stuck', 'VBD'), ('ways', 'NNS'), ('real', 'JJ'), ('good', 'JJ'), ('police', 'NN'), ('lets', 'NNS'), ('talk', 'VBP'), ('fight', 'NN')]", correction officer propolice marry black queen black son difficulty white friend cant stick way real good police let talk fight,0.61946315
9139,2020-06-21,@DonaldJTrumpJr Trump is a stain on the Presidency - Let’s take back what the American flag means - a diverse nation of individuals @realDonaldTrump #BlackLivesMatter        #TakebackAmerica #vote https://t.co/pGIYsZZ7o3,trump stain presidency let’s take back american flag means diverse nation individuals ,1,en,"['trump', 'stain', 'presidency', 'let', 'take', 'back', 'american', 'flag', 'means', 'diverse', 'nation', 'individuals']","[('trump', 'NN'), ('stain', 'NN'), ('presidency', 'NN'), ('let', 'VBD'), ('take', 'VB'), ('back', 'RP'), ('american', 'JJ'), ('flag', 'NN'), ('means', 'VBZ'), ('diverse', 'JJ'), ('nation', 'NN'), ('individuals', 'NNS')]", trump stain presidency let take back american flag mean diverse nation individual,0.34141833
9140,2020-06-21,But please don’t forget that we got this month bc of the same kinds of riots that are happening for the #BlackLivesMatter movement. We need to fight for them the way they fought for us. We are close to losing all we’ve strived for if we don’t. That’s not the only thing tho,please don’t forget got month bc kinds riots happening movement need fight way fought us close losing we’ve strived don’t that’s thing tho ,1,en,"['please', 'forget', 'got', 'month', 'kinds', 'riots', 'happening', 'movement', 'need', 'fight', 'way', 'fought', 'close', 'losing', 'strived', 'thing', 'tho']","[('please', 'VB'), ('forget', 'NN'), ('got', 'VBD'), ('month', 'NN'), ('kinds', 'NNS'), ('riots', 'VBP'), ('happening', 'VBG'), ('movement', 'NN'), ('need', 'NN'), ('fight', 'VBD'), ('way', 'NN'), ('fought', 'VBN'), ('close', 'RB'), ('losing', 'VBG'), ('strived', 'JJ'), ('thing', 'NN'), ('tho', 'NN')]", please forget get month kind riot happen movement need fight way fight close lose strived thing tho,0.14189632
9141,2020-06-21,"@racisminUKedu @SuttonCouncil The sheer number of experiences of #racism detailed by current &amp; former pupils in London borough of #Sutton grant maintained schools is shocking. 

Are you aware of this?  @educationgovuk  #Cheam #wallington #Carshaton #blacklivesmatter #blmcarshalton #nonsuch",sheer number experiences detailed current amp former pupils london borough grant maintained schools shocking aware ,1,en,"['sheer', 'number', 'experiences', 'detailed', 'current', 'amp', 'former', 'pupils', 'london', 'borough', 'grant', 'maintained', 'schools', 'shocking', 'aware']","[('sheer', 'NN'), ('number', 'NN'), ('experiences', 'NNS'), ('detailed', 'VBD'), ('current', 'JJ'), ('amp', 'JJ'), ('former', 'JJ'), ('pupils', 'NNS'), ('london', 'VBP'), ('borough', 'NN'), ('grant', 'NN'), ('maintained', 'VBD'), ('schools', 'NNS'), ('shocking', 'VBG'), ('aware', 'JJ')]", sheer number experience detail current amp former pupil london borough grant maintain school shock aware,0.07956745
9142,2020-06-21,"Made a header from today's game

Feel free to use 
#BlackLivesMatter https://t.co/5aycfeo9ON",made header todays game feel free use ,1,en,"['made', 'header', 'todays', 'game', 'feel', 'free', 'use']","[('made', 'VBN'), ('header', 'NN'), ('todays', 'NNS'), ('game', 'NN'), ('feel', 'VBP'), ('free', 'JJ'), ('use', 'NN')]", make header today game feel free use,0.07618425
9143,2020-06-21,@realDonaldTrump Trump is a stain on the Presidency - Let’s take back what the American flag means - a diverse nation of individuals @realDonaldTrump #BlackLivesMatter        #TakebackAmerica #vote https://t.co/DBMqz5gILV,trump stain presidency let’s take back american flag means diverse nation individuals ,1,en,"['trump', 'stain', 'presidency', 'let', 'take', 'back', 'american', 'flag', 'means', 'diverse', 'nation', 'individuals']","[('trump', 'NN'), ('stain', 'NN'), ('presidency', 'NN'), ('let', 'VBD'), ('take', 'VB'), ('back', 'RP'), ('american', 'JJ'), ('flag', 'NN'), ('means', 'VBZ'), ('diverse', 'JJ'), ('nation', 'NN'), ('individuals', 'NNS')]", trump stain presidency let take back american flag mean diverse nation individual,0.34141836
9144,2020-06-21,I'm not your cracka. #BlackSupremacy #racism #WhiteLivesMatter #BlackLivesMatter,im cracka ,1,en,['cracka'],"[('cracka', 'NN')]", cracka,0.20963
9145,2020-06-21,"A stone cold lie, your officers are on video attacking peaceful protesters before curfew on sidewalks. Just resign with some dignity, maybe you can make a comeback as comptroller. #Corruption #BlackLivesMatter #PeacefulProtest #columbusprotest https://t.co/7sK7d8afId",stone cold lie officers video attacking peaceful protesters curfew sidewalks resign dignity maybe make comeback comptroller ,1,en,"['stone', 'cold', 'lie', 'officers', 'video', 'attacking', 'peaceful', 'protesters', 'curfew', 'sidewalks', 'resign', 'dignity', 'maybe', 'make', 'comeback', 'comptroller']","[('stone', 'NN'), ('cold', 'JJ'), ('lie', 'NN'), ('officers', 'NNS'), ('video', 'VBP'), ('attacking', 'VBG'), ('peaceful', 'JJ'), ('protesters', 'NNS'), ('curfew', 'VBP'), ('sidewalks', 'NNS'), ('resign', 'VBP'), ('dignity', 'NN'), ('maybe', 'RB'), ('make', 'VB'), ('comeback', 'NN'), ('comptroller', 'NN')]", stone cold lie officer video attack peaceful protester curfew sidewalk resign dignity maybe make comeback comptroller,0.39515737
9146,2020-06-21,"@yashar Thanks, #BrettFavre!
⚖️⚖️⚖️#RacialInequality #ColinKaepernick #TakeAKnee #IStandWithKaepernick #JusticeForGeorgeFloyd #ICantBreathe #Racism #JusticeForAhmaudArbery #BlackLivesMatter #EndRacismInAmerica #EndPoliceBrutality #AllLivesMatter #SocialJustice #HumanRights #StopTheHate⚖️ https://t.co/EZmWQXRUhc",thanks ,1,en,['thanks'],"[('thanks', 'NNS')]", thanks,0.025407704
9147,2020-06-21,It warms my heart to see my mother’s patria show their support for #BlackLivesMatter #Wepa 🇵🇷♥️ https://t.co/0Nq2wjIqDZ,warms heart see mother’s patria show support ,1,en,"['warms', 'heart', 'see', 'mother', 'patria', 'show', 'support']","[('warms', 'NNS'), ('heart', 'NN'), ('see', 'VBP'), ('mother', 'JJR'), ('patria', 'NN'), ('show', 'NN'), ('support', 'NN')]", warms heart see mother patria show support,0.10653742
9149,2020-06-21,Make sure to be tuning in to our twitch channel during our #BlackLivesMatter Destiny streamathon! We will be doing flash giveaways of the third mark of the collector and Through the Heart emblems throughout the week! https://t.co/ijvZtXoadb https://t.co/bk8jlOPWra,make sure tuning twitch channel destiny streamathon flash giveaways third mark collector heart emblems throughout week ,1,en,"['make', 'sure', 'tuning', 'twitch', 'channel', 'destiny', 'streamathon', 'flash', 'giveaways', 'third', 'mark', 'collector', 'heart', 'emblems', 'throughout', 'week']","[('make', 'VB'), ('sure', 'JJ'), ('tuning', 'VBG'), ('twitch', 'NN'), ('channel', 'NN'), ('destiny', 'NN'), ('streamathon', 'NN'), ('flash', 'NN'), ('giveaways', 'NNS'), ('third', 'JJ'), ('mark', 'NN'), ('collector', 'NN'), ('heart', 'NN'), ('emblems', 'VBZ'), ('throughout', 'IN'), ('week', 'NN')]", make sure tune twitch channel destiny streamathon flash giveaway third mark collector heart emblems throughout week,0.07131543
9151,2020-06-21,"#COVID19 #Chicago #BLM #BlackLivesMatter https://t.co/YcWp4FKLIp April 24-27 2020 3 killed 16 shot. I guess I can shoot you from 6 feet apart, as long as I wear a mask, right? 
Stop the chaos.
#BlackDeathsMatter",april killed shot guess shoot feet apart long wear mask right stop chaos ,1,en,"['april', 'killed', 'shot', 'guess', 'shoot', 'feet', 'apart', 'long', 'wear', 'mask', 'right', 'stop', 'chaos']","[('april', 'NN'), ('killed', 'VBD'), ('shot', 'JJ'), ('guess', 'NN'), ('shoot', 'NN'), ('feet', 'NNS'), ('apart', 'RB'), ('long', 'RB'), ('wear', 'JJ'), ('mask', 'NN'), ('right', 'RB'), ('stop', 'VB'), ('chaos', 'NN')]", april kill shot guess shoot foot apart long wear mask right stop chaos,0.5793345
9152,2020-06-21,"From dances to makeup tutorials to speaking up about #BlackLivesMatter, these amazing creators have gained notoriety on the app this year. Check out their pages! 
@_theeemuse @queenKekeee @Makayladid @skoodupcam https://t.co/qX7GibRpsk",dances makeup tutorials speaking amazing creators gained notoriety app year check pages ,1,en,"['dances', 'makeup', 'tutorials', 'speaking', 'amazing', 'creators', 'gained', 'notoriety', 'app', 'year', 'check', 'pages']","[('dances', 'NNS'), ('makeup', 'NN'), ('tutorials', 'NNS'), ('speaking', 'VBG'), ('amazing', 'JJ'), ('creators', 'NNS'), ('gained', 'VBD'), ('notoriety', 'NN'), ('app', 'JJ'), ('year', 'NN'), ('check', 'NN'), ('pages', 'NNS')]", dance makeup tutorial speak amazing creator gain notoriety app year check page,0.062091332
9153,2020-06-21,"Happy Father’s Day in the Universe to the Black Men that were Fathers, but were slain by White Officers! #WeWontForget #BlackLivesMatter",happy father’s day universe black men fathers slain white officers ,1,en,"['happy', 'father', 'day', 'universe', 'black', 'men', 'fathers', 'slain', 'white', 'officers']","[('happy', 'JJ'), ('father', 'NN'), ('day', 'NN'), ('universe', 'JJ'), ('black', 'JJ'), ('men', 'NNS'), ('fathers', 'NNS'), ('slain', 'VBP'), ('white', 'JJ'), ('officers', 'NNS')]", happy father day universe black men father slay white officer,0.7187849
9154,2020-06-21,Cops with black people be like #blacklivesmatter https://t.co/o3PAy8gk22,cops black people like ,1,en,"['cops', 'black', 'people', 'like']","[('cops', 'NNS'), ('black', 'JJ'), ('people', 'NNS'), ('like', 'IN')]", cop black people like,0.49541157
